event_id,year,sort_order,date_label,date_precision,coverage_role,coverage_start_year,coverage_end_year,coverage_group_id,item_kind,event_type,title,description,significance,primary_education_stage,education_stage_tags,curriculum_basis,importance_level,display_priority,related_polity_ids,related_people,location_name,longitude,latitude,location_historical_name,location_modern_name,location_modern_admin_id,location_precision,location_confidence_score,location_source_titles,location_source_urls,location_note,source_titles,source_urls,source_type,confidence_score,confidence_note,fact_review_status,review_note
range_p687_tang_early_middle,687,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p688_tang_early_middle,688,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p689_tang_early_middle,689,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
supp_p690_wuzhou,690,20,690年,year,exact_year_event,690,690,supp_p690_wuzhou,representative_event,dynasty_start,武则天称帝,690年，武则天在洛阳称帝，改国号为周。,690年，武则天在洛阳称帝，改国号为周。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,4,1,polity_0059,武则天,河南省洛阳市,112.4540,34.6197,洛阳,河南省洛阳市,CN-HA,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,人工事件主发生点。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,88,按教材高频与通史年表补充，进入播放流前已补主发生点。,verified,补充关键事件；事实源与地点源分开记录。
generated_p690_polity_0085_start,690,30,690年,year,exact_year_event,690,690,generated_p690_polity_0085_start,representative_event,dynasty_start,武周建立,690年，武则天建立武周。,标记武周的建立节点。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,5,1,polity_0085,武则天,新疆乌鲁木齐市,87.6168,43.8256,迪化,新疆乌鲁木齐市,CN-XJ,city,78,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“urumqi”取主发生点。,《旧唐书·则天皇后本纪》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E6%9C%9D%E4%BB%A3|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,100,史籍确凿,verified,事实与地点已进入脚本复核；依据文本匹配“urumqi”取主发生点。
range_p691_tang_early_middle,691,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p692_tang_early_middle,692,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p693_tang_early_middle,693,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p694_tang_early_middle,694,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p695_tang_early_middle,695,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p696_tang_early_middle,696,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p697_tang_early_middle,697,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
generated_p698_polity_0171_start,698,10,698年,year,exact_year_event,698,698,generated_p698_polity_0171_start,representative_event,polity_start,渤海建国,698年，大祚荣建立渤海，都城在旧国敖东城（698-755）。,标记渤海的建立节点。,大学,大学,representative_event涉及专题史、地方史或史料辨析，超出中学核心叙事；大学/专业史启发式分级,3,3,polity_0171,大祚荣,吉林省敦化市敖东城遗址,128.2320,43.3710,旧国敖东城,吉林省敦化市敖东城遗址,,region,80,《新唐书·渤海传》|CHGIS中国历史地理信息系统|《中国历史地图集》,https://zh.wikipedia.org/wiki/%E6%B8%A4%E6%B5%B7%E5%9B%BD|https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,政权起灭事件以该政权都城/主中心落点。,《新唐书·渤海传》|《旧唐书·渤海靺鞨传》|《辽史·太祖纪》|《辽史·地理志》|《三国史记》,https://zh.wikipedia.org/wiki/%E6%B8%A4%E6%B5%B7%E5%9B%BD|https://zh.wikipedia.org/wiki/%E6%B8%A4%E6%B5%B7%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,primary_source,88,汉文与朝鲜《三国史记》互证；君主谥号大体清晰，9 世纪后中段几位汗王年份学者间有 ±1 年差异,verified,事实与地点已进入脚本复核；政权起灭事件以该政权都城/主中心落点。
range_p699_tang_early_middle,699,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p700_tang_early_middle,700,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p701_tang_early_middle,701,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p702_tang_early_middle,702,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p703_tang_early_middle,703,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p704_tang_early_middle,704,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
generated_p705_polity_0085_end,705,10,705年,year,exact_year_event,705,705,generated_p705_polity_0085_end,representative_event,dynasty_end,武周灭亡,705年，武周灭亡。,标记武周的灭亡节点。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,5,1,polity_0085,武则天,新疆乌鲁木齐市,87.6168,43.8256,迪化,新疆乌鲁木齐市,CN-XJ,city,78,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,依据文本匹配“urumqi”取主发生点。,《旧唐书·则天皇后本纪》|中国社会科学出版社《中国历史年表数据库》,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E6%9C%9D%E4%BB%A3|https://www.csspw.com.cn/cpdigitaldetail_15988_2074979.jhtml,primary_source,100,史籍确凿,verified,事实与地点已进入脚本复核；依据文本匹配“urumqi”取主发生点。
range_p706_tang_early_middle,706,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p707_tang_early_middle,707,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p708_tang_early_middle,708,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p709_tang_early_middle,709,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
range_p710_tang_early_middle,710,9000,619年至755年,range,range_anchor,619,755,range_anchor:tang_early_middle,range_anchor,range_anchor,唐前中期国家治理与边疆秩序,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,这一阶段，唐朝以长安为中心发展科举、律令和均田府兵制度，并同突厥、吐蕃、西域频繁互动。,初中,初中|高中,义务教育历史课程标准（2022年版）中国古代史/中国近代史学习主题；大陆课标启发式分级,2,5,polity_0059,,陕西省西安市,108.9398,34.3416,长安,陕西省西安市,CN-SN,city,90,CHGIS中国历史地理信息系统|《中国历史地图集》,https://chgis.fas.harvard.edu/pages/intro/|https://east.library.utoronto.ca/internet-resource/chinese-civilization-time-and-space,范围锚点覆盖619年至755年，用于补足本年历史进程。,《旧唐书》|《资治通鉴》,https://ctext.org/jiu-tang-shu/zh|https://ctext.org/zizhi-tongjian/zh,primary_source,82,范围锚点来自权威断代与年表来源；用于说明本年所处历史进程，不等同于本年突发事件。,verified,verified range_anchor；确无更高优先级 exact-year 事件时用于播放覆盖。
