ruler_id,polity_id,polity_name,ruler_name,ruler_title,ruler_temple_name,ruler_posthumous_name,ruler_personal_name,ruler_reign_start_year,ruler_reign_start_label,ruler_reign_end_year,ruler_reign_end_label,ruler_reign_raw,ruler_reign_precision,era_names,ruler_source_title,ruler_source_url,ruler_source_section,ruler_confidence_score,ruler_confidence_note,merged_from_v02_rows
ruler_00607,polity_0109,秦国,秦武公,秦武公,,,秦武公,-697,前697年,-678,前678年,前697年 - 前678年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"17617,17670,17724,17777,17830,17883,17936,17989,18042,18096,18150,18203,18256,18309,18361,18412,18463,18514,18564,18614"
ruler_00608,polity_0109,秦国,秦襄公(立為諸侯),秦襄公(立為諸侯),,,秦襄公(立為諸侯),-777,前777年,-766,前766年,前777年 - 前766年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"13452,13505,13558,13610,13662,13714,13766,13820,13874,13927,13979,14030"
ruler_00609,polity_0109,秦国,秦躁公 《史記索隱》作秦趮公,秦躁公 《史記索隱》作秦趮公,,,秦躁公 《史記索隱》作秦趮公,-442,前442年,-429,前429年,前442年 - 前429年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"26807,26827,26848,26869,26890,26911,26932,26953,26974,26995,27016,27037,27058,27078"
ruler_00610,polity_0109,秦国,秦靈公 《秦記》作秦肅靈公,秦靈公 《秦記》作秦肅靈公,,,秦靈公 《秦記》作秦肅靈公,-424,前424年,-415,前415年,前424年 - 前415年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"27178,27198,27218,27238,27258,27278,27298,27318,27338,27358"
ruler_00611,polity_0109,秦国,秦非子,秦非子,,,秦非子,-900,前900年,-858,前858年,約前900年 - 前858年,approx_or_uncertain,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"7156,7206,7256,7306,7356,7406,7456,7506,7556,7606,7656,7706,7756,7806,7856,7906,7956,8006,8056,8106,8156,8206,8256,8306,8356,8406,8456,8506,8556,8606,8656,8706,8756,8806,8856,8906,8956,9006,9056,9106,9156,9206,9256"
ruler_00612,polity_0109,秦国,稻，《史記索隠》名貑,秦共公,,,稻，《史記索隠》名貑,-608,前608年,-605,前605年,前608年 - 前605年 舊誤作前608年 - 前604年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21684,21722,21760,21798"
ruler_00613,polity_0109,秦国,罃,秦康公,,,罃,-620,前620年,-609,前609年,前620年 - 前609年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 秦国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21223,21262,21302,21341,21380,21418,21456,21494,21532,21570,21608,21646"
ruler_00614,polity_0110,秦朝,三世,三世,,,,-207,前207年,-207,前207年,B.C.207 B.C.207,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=1; 秦>秦,86,,31068
ruler_00615,polity_0110,秦朝,二世,二世,,,,-209,前209年,-207,前207年,B.C.209 B.C.207,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=1; 秦>秦,86,,"31063,31065,31067"
ruler_00616,polity_0110,秦朝,始皇帝,始皇帝,,,,-246,前246年,-210,前210年,B.C.246 B.C.210,year,,教育部《重编国语辞典修订本》中国历代帝王年表,https://dict.revised.moe.edu.tw/appendix.jsp?ID=2&la=0&page=*&powerMode=0,page=1; 秦>秦,86,,"31015,31019,31023,31027,31031,31035,31039,31043,31047,31051,31055,31059"
ruler_00617,polity_0112,翟魏,翟辽,,,,翟辽,388,388年,391,391年,388年－391年,year,建光,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 翟魏 > 翟魏,65,,"32476,32488,32500,32512"
ruler_00618,polity_0112,翟魏,翟钊,,,,翟钊,391,391年,392,392年,391年－392年,year,定鼎,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十六國外政權 > 翟魏 > 翟魏,65,,"32513,32525"
ruler_00619,polity_0113,胡夏,赫連勃勃,武烈皇帝,世祖,武烈皇帝,赫連勃勃,407,407年,425,425年,407年—425年,year,龍昇 鳳翔 昌武 真興,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰後政權 > 胡夏,65,,"32727,32743,32760,32776,32791,32804,32817,32830,32841,32852,32863,32875,32885,32896,32909,32921,32933,32943,32954"
ruler_00620,polity_0113,胡夏,赫連定,,,,赫連定,428,428年,431,431年,428年—431年,year,勝光,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰後政權 > 胡夏,65,,"32986,32997,33008,33019"
ruler_00621,polity_0113,胡夏,赫連昌,,,,赫連昌,425,425年,428,428年,425年—428年,year,承光,五胡十六国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%83%A1%E5%8D%81%E5%85%AD%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,淝水戰後政權 > 胡夏,65,,"32955,32965,32975,32985"
ruler_00622,polity_0121,荆南,高保勗,－,－,－,高保勗,960,960年,962,962年,960年－962年 （荆南节度使）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35540,35556,35572"
ruler_00623,polity_0121,荆南,高保融 （后周封渤海王、南平王）,南平贞懿王 （宋太祖赵匡胤谥）,－,南平贞懿王 （宋太祖赵匡胤谥）,高保融 （后周封渤海王、南平王）,948,948年,951,951年,948年－951年 （南平王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35316,35333,35350,35372"
ruler_00624,polity_0121,荆南,高保融 （后周封渤海王、南平王）,南平贞懿王 （宋太祖赵匡胤谥）,－,南平贞懿王 （宋太祖赵匡胤谥）,高保融 （后周封渤海王、南平王）,951,951年,954,954年,951年－954年 （渤海王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35373,35394,35413,35433"
ruler_00625,polity_0121,荆南,高保融 （后周封渤海王、南平王）,南平贞懿王 （宋太祖赵匡胤谥）,－,南平贞懿王 （宋太祖赵匡胤谥）,高保融 （后周封渤海王、南平王）,954,954年,960,960年,954年－960年 （南平王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35434,35451,35468,35485,35504,35523,35539"
ruler_00626,polity_0121,荆南,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,楚武信王 （唐明宗李亶追谥）,－,楚武信王 （唐明宗李亶追谥）,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,913,913年,924,924年,913年－924年 （渤海王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,34850
ruler_00627,polity_0121,荆南,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,楚武信王 （唐明宗李亶追谥）,－,楚武信王 （唐明宗李亶追谥）,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,924,924年,929,929年,924年－929年 （南平王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"34851,34870,34890,34907,34924,34942"
ruler_00628,polity_0121,荆南,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,楚武信王 （唐明宗李亶追谥）,－,楚武信王 （唐明宗李亶追谥）,高季興 （后梁封渤海王，吴国封秦王，后唐封南平王、追封楚王）,928,928年,929,929年,928年－929年 （秦王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"34925,34943"
ruler_00629,polity_0121,荆南,高從誨 （后唐封渤海王、南平王）,南平文献王 （后汉隐帝刘承祐谥）,－,南平文献王 （后汉隐帝刘承祐谥）,高從誨 （后唐封渤海王、南平王）,928,928年,932,932年,928年－932年 （荆南节度使）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"34926,34944,34960,34977,34994"
ruler_00630,polity_0121,荆南,高從誨 （后唐封渤海王、南平王）,南平文献王 （后汉隐帝刘承祐谥）,－,南平文献王 （后汉隐帝刘承祐谥）,高從誨 （后唐封渤海王、南平王）,932,932年,934,934年,932年－934年 （渤海王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"34995,35014,35034"
ruler_00631,polity_0121,荆南,高從誨 （后唐封渤海王、南平王）,南平文献王 （后汉隐帝刘承祐谥）,－,南平文献王 （后汉隐帝刘承祐谥）,高從誨 （后唐封渤海王、南平王）,934,934年,948,948年,934年－948年 （南平王）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35035,35053,35075,35096,35115,35134,35153,35172,35194,35215,35234,35255,35275,35295,35315"
ruler_00632,polity_0121,荆南,高繼沖 （南平亡后，北宋封武宁节度使）,－,－,－,高繼沖 （南平亡后，北宋封武宁节度使）,962,962年,963,963年,962年－963年 （荆南节度使）,year,－,五代十国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E4%BA%94%E4%BB%A3%E5%8D%81%E5%9B%BD%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十国 > 荊南,65,,"35573,35587"
ruler_00633,polity_0122,莒国,去疾,莒著丘公,,莒著丘公,去疾,-541,前541年,-529,前529年,前541年─前529年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,其他 > 莒国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24067,24100,24133,24166,24199,24232,24265,24298,24331,24364,24397,24430,24463"
ruler_00634,polity_0122,莒国,密州,莒犂比公,,莒犂比公,密州,-577,前577年,-543,前543年,前577年─前543年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,其他 > 莒国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"22832,22868,22904,22940,22975,23010,23045,23080,23115,23150,23185,23220,23255,23290,23325,23359,23393,23427,23461,23495,23529,23563,23598,23632,23666,23700,23734,23768,23802,23836,23869,23902,23935,23968,24001"
ruler_00635,polity_0122,莒国,庚舆,莒共公,,莒共公,庚舆,-528,前528年,-519,前519年,前528年─前519年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,其他 > 莒国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24498,24531,24564,24597,24631,24664,24697,24731,24764,24797"
ruler_00636,polity_0122,莒国,朱,莒渠丘公,,莒渠丘公,朱,-608,前608年,-578,前578年,前608年─前578年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,其他 > 莒国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21688,21726,21764,21802,21841,21880,21919,21958,21996,22033,22070,22107,22144,22182,22219,22255,22291,22327,22363,22399,22435,22471,22507,22543,22579,22615,22651,22687,22723,22759,22796"
ruler_00637,polity_0122,莒国,狂,莒郊公,,莒郊公,狂,-518,前518年,-481,前481年,前518年─前481年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,其他 > 莒国,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24830,24863,24896,24930,24962,24994,25025,25056,25088,25119,25150,25181,25213,25243,25273,25302,25332,25361,25390,25419,25448,25477,25505,25534,25562,25590,25618,25646,25674,25702,25730,25758,25785,25812,25839,25865,25891,25917"
ruler_00638,polity_0124,蔡国,東國,蔡悼侯,,蔡悼侯,東國,-521,前521年,-519,前519年,前521年－前519年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24732,24765,24798"
ruler_00639,polity_0124,蔡国,固,蔡景侯,,蔡景侯,固,-591,前591年,-543,前543年,前591年－前543年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"22328,22364,22400,22436,22472,22508,22544,22580,22616,22652,22688,22724,22760,22797,22833,22869,22905,22941,22976,23011,23046,23081,23116,23151,23186,23221,23256,23291,23326,23360,23394,23428,23462,23496,23530,23564,23599,23633,23667,23701,23735,23769,23803,23837,23870,23903,23936,23969,24002"
ruler_00640,polity_0124,蔡国,封人,蔡桓侯,,蔡桓侯,封人,-714,前714年,-695,前695年,前714年－前695年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"16723,16775,16828,16881,16934,16987,17040,17093,17146,17199,17252,17305,17359,17412,17465,17518,17571,17624,17677,17731"
ruler_00641,polity_0124,蔡国,廬,蔡平侯,,蔡平侯,廬,-530,前530年,-522,前522年,前530年－前522年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24431,24464,24499,24532,24565,24598,24632,24665,24698"
ruler_00642,polity_0124,蔡国,所事,蔡釐侯,,蔡釐侯,所事,-809,前809年,-761,前761年,前809年－前761年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"11765,11817,11869,11921,11974,12027,12080,12133,12186,12239,12292,12345,12398,12452,12505,12558,12611,12664,12717,12770,12823,12876,12929,12982,13035,13088,13141,13194,13247,13300,13353,13406,13459,13512,13565,13617,13669,13721,13773,13827,13881,13934,13986,14037,14088,14139,14190,14241,14292"
ruler_00643,polity_0124,蔡国,措父,蔡宣侯,,蔡宣侯,措父,-749,前749年,-715,前715年,前749年－前715年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"14907,14958,15009,15060,15111,15163,15215,15267,15319,15371,15423,15475,15527,15579,15631,15683,15735,15787,15839,15891,15943,15995,16047,16099,16151,16203,16255,16307,16359,16411,16463,16515,16567,16619,16671"
ruler_00644,polity_0124,蔡国,朔,蔡成侯,,蔡成侯,朔,-490,前490年,-472,前472年,前490年－前472年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"25675,25703,25731,25759,25786,25813,25840,25866,25892,25918,25944,25970,25995,26020,26044,26068,26092,26116,26139"
ruler_00645,polity_0124,蔡国,獻舞,蔡哀侯,,蔡哀侯,獻舞,-694,前694年,-675,前675年,前694年－前675年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"17784,17837,17890,17943,17996,18049,18103,18157,18210,18263,18316,18368,18419,18470,18521,18571,18621,18670,18719,18768"
ruler_00646,polity_0124,蔡国,產,蔡聲侯,,蔡聲侯,產,-471,前471年,-457,前457年,前471年－前457年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"26162,26185,26208,26231,26254,26277,26300,26323,26346,26369,26392,26415,26438,26461,26484"
ruler_00647,polity_0124,蔡国,甲午,蔡莊侯,,蔡莊侯,甲午,-645,前645年,-612,前612年,前645年－前612年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"20188,20231,20275,20319,20363,20406,20448,20490,20533,20575,20617,20659,20700,20741,20782,20823,20864,20905,20946,20987,21028,21069,21110,21150,21189,21228,21267,21307,21346,21385,21423,21461,21499,21537"
ruler_00648,polity_0124,蔡国,申,蔡昭侯,,蔡昭侯,申,-518,前518年,-491,前491年,前518年－前491年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24831,24864,24897,24931,24963,24995,25026,25057,25089,25120,25151,25182,25214,25244,25274,25303,25333,25362,25391,25420,25449,25478,25506,25535,25563,25591,25619,25647"
ruler_00649,polity_0124,蔡国,申,蔡文侯,,蔡文侯,申,-611,前611年,-592,前592年,前611年－前592年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"21575,21613,21651,21689,21727,21765,21803,21842,21881,21920,21959,21997,22034,22071,22108,22145,22183,22220,22256,22292"
ruler_00650,polity_0124,蔡国,肸,蔡穆侯,,蔡穆侯,肸,-674,前674年,-646,前646年,前674年－前646年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"18817,18866,18915,18965,19014,19063,19112,19161,19210,19259,19308,19357,19407,19456,19505,19553,19601,19649,19696,19743,19789,19834,19879,19924,19969,20013,20057,20101,20145"
ruler_00651,polity_0124,蔡国,興,蔡共侯,,蔡共侯,興,-761,前761年,-760,前760年,前761年－前760年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"14293,14345"
ruler_00652,polity_0124,蔡国,般,蔡靈侯,,蔡靈侯,般,-542,前542年,-531,前531年,前542年－前531年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"24035,24068,24101,24134,24167,24200,24233,24266,24299,24332,24365,24398"
ruler_00653,polity_0124,蔡国,齊,蔡侯齊,,蔡侯齊,齊,-450,前450年,-447,前447年,前450年－前447年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"26640,26662,26684,26706"
ruler_00654,polity_0124,蔡国,（名字失傳）,蔡元侯,,蔡元侯,（名字失傳）,-456,前456年,-451,前451年,前456年－前451年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"26507,26530,26552,26574,26596,26618"
ruler_00655,polity_0124,蔡国,（名字失傳）,蔡戴侯,,蔡戴侯,（名字失傳）,-759,前759年,-750,前750年,前759年－前750年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"14396,14447,14499,14550,14601,14652,14703,14754,14805,14856"
ruler_00656,polity_0124,蔡国,（名字失傳）,蔡夷侯,,蔡夷侯,（名字失傳）,-837,前837年,-809,前809年,前837年－前809年,year,,周朝诸侯国君主列表 - 维基百科,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E8%AB%B8%E4%BE%AF%E5%9C%8B%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,十二诸侯和五霸七雄 > 蔡國,45,该条目页面标注没有列出参考或来源；仅保留有可解析在位年份的条目,"10320,10371,10423,10474,10525,10576,10627,10678,10729,10780,10831,10884,10935,10986,11037,11088,11140,11192,11244,11296,11348,11400,11452,11504,11556,11608,11660,11712,11764"
