polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_eur_0092,近代早期,Tudor → Stuart,Kingdom of England (Tudor / early Stuart),Regnum Angliae (Tudor era),英格兰都铎-早期斯图亚特王朝,,verified,,kingdom,1485,1485年,1649,1649年,1485年-1649年,year,英格兰、威尔士（1543 起入英格兰行政体系）、爱尔兰（名义）。,GBR|GB-ENG|GB-WLS|IRL,London,London,Tudor → Stuart,English,Henry VII,Charles I (executed 1649),Commonwealth of England,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0093,近代早期,Cromwellian,Commonwealth of England / Protectorate,Interregnum|Protectorate,英格兰联邦与护国公,,verified,,republic,1649,1649年,1660,1660年,1649年-1660年,year,英格兰 + 爱尔兰 + 苏格兰 + 殖民地。,GBR|GB-ENG|GB-SCT|GB-WLS|IRL,London,London,Cromwell family,English Puritan,Long Parliament / Oliver Cromwell,Richard Cromwell,Restoration of Charles II,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0094,近代早期,Stuart → House of Orange,Kingdom of England (Restoration & Glorious Revolution),Restoration England,英格兰王朝复辟与光荣革命,,verified,,kingdom,1660,1660年,1707,1707年,1660年-1707年,year,英格兰、苏格兰（共主）、爱尔兰、殖民地。,GBR|GB-ENG|GB-SCT|GB-WLS|IRL,London,London,Stuart → Orange-Nassau,English,Charles II (Restoration 1660),Anne (Acts of Union 1707),Kingdom of Great Britain,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0095,近代早期,Stuart → Hanover,Kingdom of Great Britain,GB,大不列颠王国,,verified,,kingdom,1707,1707年,1801,1801年,1707年-1801年,year,英格兰 + 苏格兰 + 威尔士；殖民帝国扩张至北美、印度、加勒比。,GBR|GB-ENG|GB-SCT|GB-WLS|IRL,London,London,Stuart → Hanover,British,Anne (Acts of Union 1707),George III (Acts of Union 1801),United Kingdom of Great Britain and Ireland,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0096,近代早期,Stadtholder / Republic,Dutch Republic (United Provinces),Republiek der Zeven Verenigde Nederlanden,荷兰共和国（联省共和国）,,verified,,republic,1581,1581年,1795,1795年,1581年-1795年,year,"低地北部七省；海上贸易、殖民帝国（VOC, WIC）。",NLD,The Hague,The Hague,House of Orange-Nassau (stadtholders),Dutch,William the Silent,"William V (Stadtholder, deposed 1795)",Batavian Republic (French satellite),Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,90,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0097,近代早期,Vasa / Wettin / Poniatowski (elective),Polish-Lithuanian Commonwealth,Rzeczpospolita Obojga Narodów,波兰-立陶宛联邦,,verified,,composite_republic,1569,1569年,1795,1795年,1569年-1795年,year,波兰、立陶宛、白俄罗斯、乌克兰大部；选王制贵族共和。,POL|LTU|BLR|UKR|LVA,Warsaw,Warsaw,Multiple elected dynasties,Polish-Lithuanian,Sigismund II Augustus (Union of Lublin),Stanisław August Poniatowski (final partition 1795),"Three Partitions → Prussia, Austria, Russia",Encyclopaedia Britannica: Poland — History,https://www.britannica.com/place/Poland/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0098,近代早期,Rurikid → Romanov,Tsardom of Russia,Russkoye Tsarstvo,俄罗斯沙皇国,,verified,,tsardom,1547,1547年,1721,1721年,1547年-1721年,year,莫斯科基础上向东、东北、南扩张（吞并喀山、阿斯特拉罕、西伯利亚开始）。,RUS|UKR|BLR,Moscow,Moscow,Rurikid → Romanov,Russian,"Ivan IV (the Terrible, crowned Tsar 1547)",Peter I (transformed into Empire 1721),Russian Empire,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0099,近代早期,Romanov,Russian Empire (Petrine-Catherinian),Rossiyskaya Imperiya (early),俄罗斯帝国（彼得-叶卡捷琳娜时代）,,verified,,empire,1721,1721年,1801,1801年,1721年-1801年,year,俄罗斯扩张到波罗的海、黑海；卷入波兰瓜分。,RUS|UKR|BLR|FIN|EST|LVA|LTU|POL|MDA|GEO,Saint Petersburg,Saint Petersburg,Romanov → Holstein-Gottorp-Romanov,Russian,Peter I (became Emperor 1721),Paul I (assassinated 1801),Russian Empire (continued under Alexander I),Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0100,近代早期,Vasa / Palatinate-Zweibrücken / Holstein-Gottorp,Swedish Empire (Stormaktstiden),Svenska stormaktstiden,瑞典帝国（强权时代）,,verified,,kingdom,1611,1611年,1721,1721年,1611年-1721年,year,瑞典 + 芬兰 + 波罗的海诸省 + 波美拉尼亚部分。,SWE|FIN|EST|LVA|RUS|DEU|POL,Stockholm,Stockholm,Vasa → Palatinate-Zweibrücken → Holstein-Gottorp,Swedish,Gustavus Adolphus,"Charles XII (killed 1718, Great Northern War end 1721)",Age of Liberty Sweden,Encyclopaedia Britannica: Vikings,https://www.britannica.com/topic/Viking-people,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0101,近代早期,Oldenburg,Denmark-Norway,Dannmark og Norge,丹麦-挪威,,verified,,personal_union_kingdom,1523,1523年,1814,1814年,1523年-1814年,year,丹麦本土、挪威、冰岛、法罗、北大西洋；曾控制石勒苏益格-荷尔斯泰因。,DNK|NOR|ISL|DEU,Copenhagen,Copenhagen,House of Oldenburg,Danish-Norwegian,Frederick I,Frederick VI (Treaty of Kiel 1814 cedes Norway to Sweden),Denmark | Sweden-Norway,Encyclopaedia Britannica: Vikings,https://www.britannica.com/topic/Viking-people,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0102,近代早期,Cantonal federation,Old Swiss Confederacy,Eidgenossenschaft,老瑞士同盟,,verified,,confederation,1291,1291年,1798,1798年,1291年-1798年,year,阿尔卑斯地区多个州；HRE 内自治到 1648 正式独立。,CHE|FRA|ITA|LIE,,,,Swiss,,,Helvetic Republic (French satellite),Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0103,近代早期,Hohenzollern,Brandenburg-Prussia,Mark Brandenburg + Herzogtum Preußen,勃兰登堡-普鲁士,,verified,,duchy_kingdom,1525,1525年,1701,1701年,1525年-1701年,year,勃兰登堡（HRE 边境侯国）+ 普鲁士公国（波兰附庸→主权）。,DEU|POL|LTU|RUS,Berlin,Berlin,Hohenzollern,German,Albert (Duke of Prussia),Frederick III/I (declared King 1701),Kingdom of Prussia,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0104,近代早期,Hohenzollern,Kingdom of Prussia,Königreich Preußen,普鲁士王国,,verified,,kingdom,1701,1701年,1918,1918年,1701年-1918年,year,勃兰登堡 + 普鲁士 + 西里西亚 + 莱茵兰 + 萨克森部分。,DEU|POL|LTU|RUS|BEL|FRA|CZE,Berlin,Berlin,Hohenzollern,German,Frederick I (1701),Wilhelm II (abdicated 1918),Free State of Prussia (Weimar),Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0105,近代早期,Medici → Habsburg-Lorraine,Grand Duchy of Tuscany,Granducato di Toscana,托斯卡纳大公国,,verified,,grand_duchy,1569,1569年,1860,1860年,1569年-1860年,year,托斯卡纳；以佛罗伦萨为中心。,ITA|IT-CENTRO,Florence,Florence,Medici → Habsburg-Lorraine,Tuscan Italian,Cosimo I de' Medici,,Kingdom of Italy,Encyclopaedia Britannica: Italy — History,https://www.britannica.com/place/Italy/History,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0106,近代早期,Bourbon-Naples,Kingdom of the Two Sicilies,Regno delle Due Sicilie,两西西里王国,,verified,,kingdom,1816,1816年,1861,1861年,1816年-1861年,year,意大利南部 + 西西里；维也纳会议后由那不勒斯王国+西西里王国合并而来。,ITA|IT-SUD|IT-ISOLE,Naples,Naples,Bourbon (Naples branch),Southern Italian,Ferdinand I,Francis II (deposed 1861),Kingdom of Italy,Encyclopaedia Britannica: Italy — History,https://www.britannica.com/place/Italy/History,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0107,近代早期,House of Savoy,Duchy / Kingdom of Sardinia-Piedmont (Savoy),Regno di Sardegna|Savoia,萨伏依-皮埃蒙特-撒丁王国,,verified,,kingdom,1416,1416年,1861,1861年,1416年-1861年,year,皮埃蒙特、萨伏依、萨丁岛；意大利统一核心。,ITA|FRA|CHE,Turin,Turin,House of Savoy,Piedmontese Italian,Amadeus VIII (Duke),Victor Emmanuel II (became King of Italy 1861),Kingdom of Italy,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0108,长十九世纪,Revolutionary government,French First Republic,République française,法兰西第一共和国,,verified,,republic,1792,1792年,1804,1804年,1792年-1804年,year,法兰西本土 + 革命扩张到低地、莱茵、北意大利。,FRA|BEL|NLD|LUX|DEU|CHE|ITA,Paris,Paris,National Convention → Directory → Consulate,French,National Convention (1792),Napoleon Bonaparte (became Emperor 1804),First French Empire,Encyclopaedia Britannica: French Revolution,https://www.britannica.com/event/French-Revolution,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0109,长十九世纪,Bonaparte,First French Empire,Premier Empire français,法兰西第一帝国,,verified,,empire,1804,1804年,1814,1814年,1804年-1814年,year,法兰西核心 + 莱茵联邦 + 意大利 + 伊比利亚部分 + 1812 入侵俄罗斯。,FRA|BEL|NLD|LUX|DEU|CHE|ITA|ESP|HRV|SVN,Paris,Paris,Bonaparte,French,Napoleon I,"Napoleon II (briefly, 1815)",Bourbon Restoration,Encyclopaedia Britannica: Napoleonic Wars,https://www.britannica.com/event/Napoleonic-Wars,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0110,长十九世纪,Bourbon,Bourbon Restoration,Restauration,波旁复辟,,verified,,constitutional_monarchy,1814,1814年,1830,1830年,1814年-1830年,year,法兰西本土；维也纳会议恢复疆界。,FRA,Paris,Paris,Bourbon,French,Louis XVIII,Charles X (deposed 1830),July Monarchy,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0111,长十九世纪,Orléans,July Monarchy,Monarchie de Juillet,七月王朝,,verified,,constitutional_monarchy,1830,1830年,1848,1848年,1830年-1848年,year,法兰西本土；阿尔及利亚殖民开始。,FRA|DZA,Paris,Paris,Orléans,French,Louis Philippe I,Louis Philippe I (abdicated 1848),Second French Republic,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0112,长十九世纪,Republican,Second French Republic,Deuxième République,法兰西第二共和国,,verified,,republic,1848,1848年,1852,1852年,1848年-1852年,year,法兰西本土。,FRA,Paris,Paris,Republican,French,Provisional Government 1848,Louis-Napoléon Bonaparte (became Emperor 1852),Second French Empire,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0113,长十九世纪,Bonaparte,Second French Empire,Second Empire,法兰西第二帝国,,verified,,empire,1852,1852年,1870,1870年,1852年-1870年,year,法兰西本土；克里米亚战争、墨西哥远征、普法战争。,FRA,Paris,Paris,Bonaparte,French,Napoleon III,Napoleon III (deposed 1870),Third French Republic,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0114,长十九世纪,Republican,Third French Republic,Troisième République,法兰西第三共和国,,verified,,republic,1870,1870年,1940,1940年,1870年-1940年,year,法兰西本土 + 殖民帝国（北非、印支、西非等）。,FRA|DZA|MAR|TUN|LBN|SYR,Paris,Paris,Parliamentary,French,National Government (1870),Albert Lebrun (resigned 1940),Vichy France / Free France,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0115,长十九世纪,Hanover → Saxe-Coburg → Windsor,United Kingdom of Great Britain and Ireland,UK (1801-1922),大不列颠及爱尔兰联合王国,,verified,,kingdom,1801,1801年,1922,1922年,1801年-1922年,year,不列颠岛 + 爱尔兰 + 全球殖民帝国（印度、加拿大、澳洲、非洲等）。,GBR|GB-ENG|GB-SCT|GB-WLS|GB-NIR|IRL,London,London,Hanover → Saxe-Coburg-Gotha → Windsor,British,George III (1801),George V (Irish Free State 1922),United Kingdom of Great Britain and Northern Ireland,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0116,长十九世纪,Habsburg-Lorraine,Austrian Empire,Kaisertum Österreich,奥地利帝国,,verified,,empire,1804,1804年,1867,1867年,1804年-1867年,year,奥地利、波西米亚、匈牙利、加利西亚、伦巴第-威尼西亚、达尔马提亚等。,AUT|CZE|HUN|SVK|SVN|HRV|ITA|POL|UKR|ROU|BIH|SRB,Vienna,Vienna,Habsburg-Lorraine,Austrian / German,Francis I,Franz Joseph I (Ausgleich 1867),Austria-Hungary,Encyclopaedia Britannica: Habsburg,https://www.britannica.com/topic/House-of-Habsburg,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0117,长十九世纪,Habsburg-Lorraine (dual),Austria-Hungary,K.u.k. Monarchie,奥匈帝国,,verified,,dual_monarchy,1867,1867年,1918,1918年,1867年-1918年,year,奥地利 + 匈牙利 + 波西米亚 + 加利西亚 + 克罗地亚 + 波斯尼亚（1908 起）+ 伦巴第外的部分意大利领。,AUT|HUN|CZE|SVK|SVN|HRV|ROU|UKR|POL|BIH|SRB|MNE|ITA,Vienna,Vienna,Habsburg-Lorraine,Austrian / Hungarian,Franz Joseph I (Ausgleich),Karl I (abdicated 1918),Austria | Hungary | Czechoslovakia | Yugoslavia | Poland (Galicia),Encyclopaedia Britannica: Habsburg,https://www.britannica.com/topic/House-of-Habsburg,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0118,长十九世纪,Inter-state confederation,German Confederation,Deutscher Bund,德意志邦联,,verified,,confederation,1815,1815年,1866,1866年,1815年-1866年,year,维也纳会议后德意志诸邦松散联合。,DEU|AUT|CHE|LIE|LUX|CZE|POL,Frankfurt,Frankfurt,,German,,,North German Confederation / German Empire,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0119,长十九世纪,Hohenzollern-led,North German Confederation,Norddeutscher Bund,北德意志邦联,,verified,,confederation,1867,1867年,1871,1871年,1867年-1871年,year,德意志北部诸邦在普鲁士主导下结盟。,DEU|POL,Berlin,Berlin,,German,,,German Empire,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0120,长十九世纪,Hohenzollern,German Empire,Deutsches Kaiserreich,德意志帝国,,verified,,empire,1871,1871年,1918,1918年,1871年-1918年,year,德意志统一民族国家：北德 + 巴伐利亚 + 巴登 + 符腾堡 + 黑森 + 阿尔萨斯-洛林。,DEU|POL|FRA|LTU|RUS|DNK|BEL|LUX,Berlin,Berlin,Hohenzollern,German,Wilhelm I,Wilhelm II (abdicated 1918),Weimar Republic,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0121,长十九世纪,Savoy,Kingdom of Italy,Regno d'Italia,意大利王国,,verified,,kingdom,1861,1861年,1946,1946年,1861年-1946年,year,意大利统一民族国家；1870 加罗马；1919 加南蒂罗尔/特里雅斯特。,ITA|HRV|SVN,Rome,Rome,Savoy,Italian,Victor Emmanuel II,Umberto II (referendum 1946),Italian Republic,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0122,长十九世纪,Romanov-Holstein-Gottorp,Russian Empire (Alexandrine to Nicholas II),Rossiyskaya Imperiya (late),俄罗斯帝国（晚期）,,verified,,empire,1801,1801年,1917,1917年,1801年-1917年,year,俄罗斯本土 + 波兰立陶宛 + 芬兰 + 高加索 + 中亚 + 西伯利亚 + 远东。,RUS|UKR|BLR|FIN|EST|LVA|LTU|POL|MDA|GEO|AZE|ARM|KAZ|KGZ|TJK|TKM|UZB,Saint Petersburg,Saint Petersburg,Romanov-Holstein-Gottorp,Russian,Alexander I,Nicholas II (abdicated 1917),Russian Provisional Government / RSFSR,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0123,长十九世纪,Osman (reformist),Ottoman Empire (Tanzimat to late period),Ottoman late empire,奥斯曼帝国（坦齐马特至晚期）,,verified,,empire,1789,1789年,1908,1908年,1789年-1908年,year,奥斯曼疆域逐步收缩：希腊、塞尔维亚、罗马尼亚、保加利亚、波黑相继脱离。,TUR|GRC|BGR|MKD|ALB|SRB|MNE|BIH|HRV|ROU|MDA|UKR|CYP|SYR|LBN|ISR|JOR|EGY|LBY|TUN|DZA|IRQ,Constantinople,Constantinople,Osman dynasty,Ottoman Turkish,Selim III (Nizam-ı Cedid reforms 1789),Abdul Hamid II (deposed 1909),Constitutional Ottoman period (1908+),Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0124,长十九世纪,Constitutional Ottoman / CUP,Ottoman Empire (Young Turk to end),Second Constitutional Era,奥斯曼帝国（青年土耳其党时期）,,verified,,empire,1908,1908年,1922,1922年,1908年-1922年,year,奥斯曼晚期：失去利比亚（意大利）、巴尔干战争疆域、阿拉伯领土（一战后）。,TUR|SYR|LBN|ISR|JOR|IRQ,Constantinople,Constantinople,Osman dynasty (constitutional),Ottoman Turkish,Mehmed V (acceded under Young Turk regime),Mehmed VI (deposed 1922),Republic of Turkey,Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,,90,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0125,长十九世纪,Wittelsbach → Glücksburg,Kingdom of Greece,Basileio tēs Hellados,希腊王国,,verified,,kingdom,1832,1832年,1924,1924年,1832年-1924年,year,希腊独立后疆域逐步扩张（色萨利 1881、克里特 1908、马其顿 1912-13）。,GRC,Athens,Athens,Wittelsbach → Glücksburg,Greek,Otto of Greece,,First Hellenic Republic (1924),Encyclopaedia Britannica: Greek civilization,https://www.britannica.com/topic/ancient-Greek-civilization,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0126,长十九世纪,Obrenović / Karađorđević,Principality / Kingdom of Serbia,Knjaževina/Kraljevina Srbija,塞尔维亚公国 / 王国,,verified,,principality_kingdom,1815,1815年,1918,1918年,1815年-1918年,year,塞尔维亚本土；1882 升格为王国。,SRB|MKD|BIH,Belgrade,Belgrade,Obrenović → Karađorđević,Serbian,Miloš Obrenović,Peter I (until Yugoslav unification 1918),"Kingdom of Serbs, Croats and Slovenes",Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0127,长十九世纪,Hohenzollern-Sigmaringen,United Principalities / Kingdom of Romania,Principatele Unite / Regatul României,罗马尼亚公国 / 王国,,verified,,principality_kingdom,1859,1859年,1947,1947年,1859年-1947年,year,罗马尼亚本土；瓦拉几亚与摩尔达维亚合并 1859 → 1881 升格为王国。,ROU|MDA,Bucharest,Bucharest,Hohenzollern-Sigmaringen,Romanian,Alexandru Ioan Cuza → Carol I,,People's Republic of Romania (1947),Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0128,长十九世纪,Battenberg / Saxe-Coburg-Gotha,Principality / Kingdom of Bulgaria,Knyazhestvo/Tsarstvo Balgariya,保加利亚公国 / 王国,,verified,,principality_kingdom,1878,1878年,1946,1946年,1878年-1946年,year,保加利亚独立后疆域逐步扩张到东鲁米利亚（1885）等。,BGR,Sofia,Sofia,Battenberg → Saxe-Coburg-Gotha,Bulgarian,Alexander of Battenberg,,People's Republic of Bulgaria,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0129,长十九世纪,Saxe-Coburg-Gotha,Kingdom of Belgium,Royaume de Belgique,比利时王国,,verified,,kingdom,1830,1830年,2026,2026年,1830年-2026年,year,比利时本土；1908 加刚果自由邦改为殖民地。,BEL,Brussels,Brussels,Saxe-Coburg-Gotha (Belgian branch),Belgian,Leopold I,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0130,长十九世纪,Orange-Nassau,Kingdom of the Netherlands,Koninkrijk der Nederlanden,荷兰王国,,verified,,kingdom,1815,1815年,2026,2026年,1815年-2026年,year,荷兰本土；1815-1830 含比利时；殖民地（东印度、苏里南、加勒比）。,NLD,Amsterdam,Amsterdam,Orange-Nassau,Dutch,William I,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0131,长十九世纪,Federal democratic,Swiss Confederation (modern federal state),Schweizerische Eidgenossenschaft (1848+),瑞士联邦（1848 联邦宪法）,,verified,,federation,1848,1848年,2026,2026年,1848年-2026年,year,瑞士联邦各州；中立国地位逐步固化。,CHE,,,,Swiss,,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0132,长十九世纪,Bernadotte (in union) → Glücksburg,Kingdom of Norway (modern),Kongeriket Norge,挪威王国（1814 起）,,verified,,kingdom,1814,1814年,2026,2026年,1814年-2026年,year,挪威本土；1814-1905 与瑞典共主联盟；1905 完全独立。,NOR,Oslo,Oslo,Bernadotte (in union) → Glücksburg,Norwegian,Christian Frederick (briefly 1814) / Karl Johan,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0133,长十九世纪,Bernadotte,Kingdom of Sweden (Bernadotte),Konungariket Sverige,瑞典王国（贝尔纳多特王朝）,,verified,,kingdom,1814,1814年,2026,2026年,1814年-2026年,year,瑞典本土；1814-1905 与挪威共主联盟。,SWE,Stockholm,Stockholm,Bernadotte,Swedish,Karl XIII / Karl XIV Johan,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0134,长十九世纪,Glücksburg,Kingdom of Denmark (modern),Kongeriget Danmark,丹麦王国（1814 起）,,verified,,kingdom,1814,1814年,2026,2026年,1814年-2026年,year,丹麦本土；冰岛 1918 起共主；殖民地（格陵兰、法罗）。,DNK,Copenhagen,Copenhagen,Glücksburg,Danish,Frederick VI,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0135,长十九世纪,Romanov (as Russian client),Kingdom of Poland (Congress Poland),Królestwo Polskie / Congress Poland,波兰王国（俄属，1815-1867）,,verified,,personal_union_kingdom,1815,1815年,1867,1867年,1815年-1867年,year,维也纳会议设立的俄属波兰王国；1867 起被完全俄罗斯化。,POL|LTU|UKR|BLR,Warsaw,Warsaw,Romanov,Polish (under Russian rule),Alexander I,,Vistula Land (Russian province),Encyclopaedia Britannica: Poland — History,https://www.britannica.com/place/Poland/History,,82,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0136,两次世界大战,Windsor,United Kingdom of Great Britain and Northern Ireland,UK (1922+),大不列颠及北爱尔兰联合王国（1922 起）,,verified,,kingdom,1922,1922年,2026,2026年,1922年-2026年,year,不列颠 + 北爱尔兰 + 殖民帝国。,GBR|GB-ENG|GB-SCT|GB-WLS|GB-NIR,London,London,Windsor,British,George V,,,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0137,两次世界大战,Parliamentary republic,Weimar Republic,Deutsches Reich (Weimar),魏玛共和国,,verified,,republic,1919,1919年,1933,1933年,1919年-1933年,year,一战后德国本土；失阿尔萨斯-洛林、波兰走廊、北石勒苏益格、欧本-马尔默迪等。,DEU|POL,Berlin,Berlin,Parliamentary,German,Friedrich Ebert,Paul von Hindenburg (appointed Hitler chancellor 1933),Nazi Germany,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0138,两次世界大战,NSDAP single-party,Nazi Germany (Third Reich),Drittes Reich,纳粹德国（第三帝国）,,verified,,dictatorship,1933,1933年,1945,1945年,1933年-1945年,year,德国本土 + 奥地利合并 + 苏台德 + 占领波兰、低地、法国、巴尔干等。,DEU|AUT|POL|CZE|FRA|BEL|NLD|LUX|DNK|NOR|YUG|GRC|HUN|UKR|BLR|RUS,Berlin,Berlin,NSDAP single-party,German,Adolf Hitler,"Karl Dönitz (briefly, 1945)",Allied occupation zones,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
